Hole Name,Sample Name,topDepth,bottomDepth,sampleMethod,USCS,SPTMethod,SPT_1,SPT_2,SPT_3,SPT_4,recovery,moistureMethod,moistureContent,plasticityMethod,PL,LL,PI,passing200,pocketPenReading,torvaneReading,color,primaryComp,secondaryComp,secondaryCompMod,organicContent,visualMoisture,AASHTO,Misc,Geo_ID
FB-603,,4.0,6.0,,SM,,0.0,1.0,1.0,2.0,,,43.0,,,,,,,,,,,,,,,,
FB-603,,6.0,8.0,,CL,,0.0,1.0,1.0,2.0,,,42.8,,,,,,,,,,,,,,,,
FB-603,,8.0,10.0,,SM,,0.0,1.0,1.0,2.0,,,33.6,,,,,,,,,,,,,,,,
FB-603,,10.0,12.0,,CH,,3.0,4.0,4.0,5.0,,,31.0,,,,,,,,,,,,,,,,
FB-603,,13.0,15.0,,CL,,0.0,1.0,1.0,2.0,,,41.0,,19.0,35.0,16.0,84.8,,,,,,,,,,,
FB-603,,18.0,20.0,,SM,,1.0,2.0,2.0,3.0,,,25.7,,,,,,,,,,,,,,,,
FB-603,,23.0,25.0,,SM,,0.0,1.0,1.0,2.0,,,33.4,,,,,,,,,,,,,,,,
FB-603,,28.0,30.0,,SC,,0.0,1.0,1.0,2.0,,,49.8,,,,,,,,,,,,,,,,
TG-702,,0.0,2.0,,SC,,13.0,14.0,14.0,15.0,,,6.3,,,,,,,,,,,,,,,,
TG-702,,2.0,4.0,,SC,,11.0,12.0,12.0,13.0,,,9.3,,,,,,,,,,,,,,,,
TG-702,,4.0,6.0,,SC,,8.0,9.0,9.0,10.0,,,8.1,,,,,,,,,,,,,,,,
TG-702,,6.0,8.0,,SC,,1.0,2.0,2.0,3.0,,,11.6,,,,,,,,,,,,,,,,
TG-702,,8.0,10.0,,CH,,-1.0,0.0,0.0,1.0,,,50.9,,,,,,,,,,,,,,,,
TG-702,,10.0,12.0,,CH,,-1.0,0.0,0.0,1.0,,,45.9,,,,,,,,,,,,,,,,
TG-702,,13.0,15.0,,CH,,8.0,9.0,9.0,10.0,,,43.0,,,,,,,,,,,,,,,,
TG-702,,15.0,17.0,,CH,,-1.0,0.0,0.0,1.0,,,,,,,,,,,,,,,,,,,
TG-702,,17.0,19.0,,SP-SM,,6.0,7.0,7.0,8.0,,,39.6,,,,,,,,,,,,,,,,
TG-702,,23.0,25.0,,SP-SM,,1.0,2.0,2.0,3.0,,,25.5,,,,,,,,,,,,,,,,
TG-702,,28.0,30.0,,SP-SM,,3.0,4.0,4.0,5.0,,,32.4,,,,,,,,,,,,,,,,
TG-702,,33.0,35.0,,SP-SM,,1.0,2.0,2.0,3.0,,,28.0,,,,,,,,,,,,,,,,
TG-702,,38.0,40.0,,SP-SM,,0.0,1.0,1.0,2.0,,,41.6,,,,,,,,,,,,,,,,
TG-702,,43.0,45.0,,CH,,0.0,1.0,1.0,2.0,,,32.5,,,,,,,,,,,,,,,,
TG-702,,48.0,50.0,,CH,,0.0,1.0,1.0,2.0,,,39.4,,,,,,,,,,,,,,,,
TG-702,,53.0,55.0,,CL,,5.0,6.0,6.0,7.0,,,42.0,,23.0,36.0,13.0,90.0,,,,,,,,,,,
TG-702,,58.0,60.0,,CH,,0.0,1.0,1.0,2.0,,,42.4,,,,,,,,,,,,,,,,
TG-702,,63.0,65.0,,CH,,0.0,1.0,1.0,2.0,,,46.5,,,,,,,,,,,,,,,,
TG-702,,68.0,70.0,,CH,,1.0,2.0,2.0,3.0,,,61.2,,,,,,,,,,,,,,,,
TG-702,,73.0,75.0,,CH,,1.0,2.0,2.0,3.0,,,60.0,,,,,,,,,,,,,,,,
TG-702,,78.0,80.0,,SP-SM,,0.0,1.0,1.0,2.0,,,59.1,,,,,,,,,,,,,,,,
TG-702,,83.0,85.0,,SP-SM,,8.0,9.0,9.0,10.0,,,27.2,,,,,14.3,,,,,,,,,,,
TG-702,,88.0,90.0,,CH,,8.0,9.0,9.0,10.0,,,29.6,,,,,,,,,,,,,,,,
TG-702,,93.0,95.0,,SM,,1.0,2.0,2.0,3.0,,,51.7,,,,,,,,,,,,,,,,
TG-702,,98.0,100.0,,CL,,2.0,3.0,3.0,4.0,,,47.8,,23.0,35.0,12.0,74.9,,,,,,,,,,,
TG-702,,103.0,105.0,,CH,,3.0,4.0,4.0,5.0,,,41.6,,,,,,,,,,,,,,,,
TG-702,,108.0,110.0,,CH,,5.0,6.0,6.0,7.0,,,42.3,,15.0,28.0,13.0,67.1,,,,,,,,,,,
TG-702,,113.0,115.0,,SC,,2.0,3.0,3.0,4.0,,,45.7,,,,,,,,,,,,,,,,
TG-702,,118.0,120.0,,SM,,1.0,2.0,2.0,3.0,,,36.7,,,,,,,,,,,,,,,,
TG-702,,123.0,125.0,,SM,,3.0,4.0,4.0,5.0,,,23.3,,,,,,,,,,,,,,,,
TG-701,,0.0,2.0,,SM,,6.0,7.0,7.0,8.0,,,7.2,,,,,,,,,,,,,,,,
TG-701,,2.0,4.0,,SC,,10.0,11.0,11.0,12.0,,,8.9,,,,,,,,,,,,,,,,
TG-701,,4.0,6.0,,SM,,7.0,8.0,8.0,9.0,,,8.1,,,,,,,,,,,,,,,,
TG-701,,6.0,8.0,,SP-SM,,3.0,4.0,4.0,5.0,,,17.9,,,,,,,,,,,,,,,,
TG-701,,8.0,10.0,,SC,,0.0,1.0,1.0,2.0,,,42.0,,,,,,,,,,,,,,,,
TG-701,,10.0,12.0,,SC,,-1.0,0.0,0.0,1.0,,,31.3,,,,,,,,,,,,,,,,
TG-701,,13.0,15.0,,SC,,5.0,6.0,6.0,7.0,,,29.7,,,,,,,,,,,,,,,,
TG-701,,18.0,20.0,,CH,,5.0,6.0,6.0,7.0,,,60.1,,,,,,,,,,,,,,,,
TG-701,,23.0,25.0,,SM,,1.0,2.0,2.0,3.0,,,26.3,,,,,,,,,,,,,,,,
TG-701,,28.0,30.0,,SM,,3.0,4.0,4.0,5.0,,,27.8,,,,,,,,,,,,,,,,
TG-701,,33.0,35.0,,SM,,3.0,4.0,4.0,5.0,,,24.1,,,,,,,,,,,,,,,,
TG-701,,38.0,40.0,,SM,,0.0,1.0,1.0,2.0,,,33.4,,,,,,,,,,,,,,,,
TG-701,,43.0,45.0,,SM,,0.0,1.0,1.0,2.0,,,29.6,,,,,,,,,,,,,,,,
TG-701,,48.0,50.0,,CH,,-1.0,0.0,0.0,1.0,,,40.4,,17.0,30.0,13.0,60.3,,,,,,,,,,,
TG-701,,53.0,55.0,,CH,,8.0,9.0,9.0,10.0,,,42.4,,,,,,,,,,,,,,,,
TG-701,,55.0,57.0,,CL,,-1.0,0.0,0.0,1.0,,,37.7,,20.0,39.0,19.0,88.7,,,,,,,,,,,
TG-701,,57.0,59.0,,CH,,6.0,7.0,7.0,8.0,,,40.2,,,,,,,,,,,,,,,,
TG-701,,63.0,65.0,,CH,,-1.0,0.0,0.0,1.0,,,57.4,,,,,,,,,,,,,,,,
TG-701,,68.0,70.0,,CH,,0.0,1.0,1.0,2.0,,,59.7,,,,,,,,,,,,,,,,
TG-701,,73.0,75.0,,CH,,0.0,1.0,1.0,2.0,,,61.4,,,,,,,,,,,,,,,,
TG-701,,78.0,80.0,,SC,,2.0,3.0,3.0,4.0,,,48.9,,13.0,26.0,13.0,67.7,,,,,,,,,,,
TG-701,,83.0,85.0,,SC,,4.0,5.0,5.0,6.0,,,55.4,,,,,,,,,,,,,,,,
TG-701,,88.0,90.0,,CL,,1.0,2.0,2.0,3.0,,,53.0,,22.0,46.0,24.0,84.8,,,,,,,,,,,
TG-701,,93.0,95.0,,SC,,0.0,1.0,1.0,2.0,,,46.9,,,,,,,,,,,,,,,,
TG-701,,98.0,100.0,,SC,,0.0,1.0,1.0,2.0,,,49.6,,,,,,,,,,,,,,,,
TG-701,,103.0,105.0,,CH,,0.0,1.0,1.0,2.0,,,56.8,,,,,,,,,,,,,,,,
TG-701,,108.0,110.0,,CH,,0.0,1.0,1.0,2.0,,,47.4,,,,,,,,,,,,,,,,
TG-701,,113.0,115.0,,SC,,5.0,6.0,6.0,7.0,,,44.9,,,,,,,,,,,,,,,,
TG-701,,118.0,120.0,,CL,,2.0,3.0,3.0,4.0,,,39.9,,14.0,29.0,15.0,81.1,,,,,,,,,,,
TG-701,,123.0,125.0,,SP-SM,,32.0,33.0,33.0,34.0,,,17.8,,,,,11.6,,,,,,,,,,,
TG-403,,0.0,2.0,,SC,,3.0,4.0,4.0,5.0,,,9.7,,,,,,,,,,,,,,,,
TG-403,,2.0,4.0,,CH,,7.0,8.0,8.0,9.0,,,19.2,,,,,,,,,,,,,,,,
TG-403,,4.0,6.0,,SM,,9.0,10.0,10.0,11.0,,,13.4,,,,,,,,,,,,,,,,
TG-403,,6.0,8.0,,SM,,5.0,6.0,6.0,7.0,,,16.2,,,,,,,,,,,,,,,,
TG-403,,8.0,10.0,,CL,,1.0,2.0,2.0,3.0,,,18.9,,,,,,,,,,,,,,,,
TG-403,,10.0,12.0,,SP-SM,,0.0,1.0,1.0,2.0,,,21.2,,,,,,,,,,,,,,,,
TG-403,,13.0,15.0,,CL,,0.0,1.0,1.0,2.0,,,36.9,,,,,,,,,,,,,,,,
TG-403,,18.0,20.0,,CL,,1.0,2.0,2.0,3.0,,,36.6,,,,,,,,,,,,,,,,
TG-403,,23.0,25.0,,SP-SM,,7.0,8.0,8.0,9.0,,,23.9,,,,,,,,,,,,,,,,
TG-403,,28.0,30.0,,SM,,0.0,1.0,1.0,2.0,,,25.2,,,,,,,,,,,,,,,,
TG-403,,33.0,35.0,,SM,,0.0,1.0,1.0,2.0,,,33.5,,,,,,,,,,,,,,,,
TG-403,,38.0,40.0,,SM,,0.0,1.0,1.0,2.0,,,39.0,,,,,,,,,,,,,,,,
TG-403,,43.0,45.0,,SM,,0.0,1.0,1.0,2.0,,,29.3,,,,,,,,,,,,,,,,
TG-403,,48.0,50.0,,SM,,0.0,1.0,1.0,2.0,,,29.6,,,,,,,,,,,,,,,,
TG-403,,53.0,55.0,,CL,,0.0,1.0,1.0,2.0,,,39.0,,20.0,33.0,12.0,92.7,,,,,,,,,,,
TG-403,,58.0,60.0,,SC,,0.0,1.0,1.0,2.0,,,39.1,,,,,,,,,,,,,,,,
TG-403,,63.0,65.0,,CL,,-1.0,0.0,0.0,1.0,,,36.9,,16.0,26.0,10.0,88.6,,,,,,,,,,,
TG-403,,68.0,70.0,,CH,,1.0,2.0,2.0,3.0,,,35.7,,,,,,,,,,,,,,,,
TG-403,,73.0,75.0,,SC,,2.0,3.0,3.0,4.0,,,31.4,,17.0,31.0,14.0,44.2,,,,,,,,,,,
TG-403,,78.0,80.0,,SC-SM,,0.0,1.0,1.0,2.0,,,38.8,,,,,,,,,,,,,,,,
TG-403,,83.0,85.0,,CH,,-1.0,0.0,0.0,1.0,,,64.4,,,,,,,,,,,,,,,,
TG-403,,88.0,90.0,,SC,,4.0,5.0,5.0,6.0,,,39.0,,15.0,34.0,19.0,38.9,,,,,,,,,,,
TG-403,,93.0,95.0,,SC,,2.0,3.0,3.0,4.0,,,51.8,,,,,,,,,,,,,,,,
TG-403,,98.0,100.0,,SC,,0.0,1.0,1.0,2.0,,,31.6,,,,,,,,,,,,,,,,
TG-403,,103.0,105.0,,SP,,19.0,20.0,20.0,21.0,,,22.6,,,,,,,,,,,,,,,,
TG-403,,108.0,110.0,,SC,,8.0,9.0,9.0,10.0,,,30.6,,15.0,23.0,8.0,30.4,,,,,,,,,,,
TG-403,,113.0,115.0,,SP,,15.0,16.0,16.0,17.0,,,20.4,,,,,,,,,,,,,,,,
TG-403,,118.0,120.0,,SP,,14.0,15.0,15.0,16.0,,,44.4,,,,,,,,,,,,,,,,
TG-403,,123.0,125.0,,SP-SM,,15.0,16.0,16.0,17.0,,,17.9,,0.0,0.0,0.0,10.4,,,,,,,,,,,
FB-402,,0.0,2.0,,SC-SM,,6.0,7.0,7.0,8.0,,,,,,,,,,,,,,,,,,,
FB-402,,2.0,4.0,,SM,,1.0,2.0,2.0,3.0,,,18.0,,,,,,,,,,,,,,,,
FB-402,,4.0,6.0,,SM,,3.0,4.0,4.0,5.0,,,12.1,,,,,,,,,,,,,,,,
FB-402,,6.0,8.0,,SM,,2.0,3.0,3.0,4.0,,,21.6,,,,,,,,,,,,,,,,
FB-402,,8.0,10.0,,SC,,0.0,1.0,1.0,2.0,,,21.3,,,,,,,,,,,,,,,,
FB-402,,10.0,12.0,,SC,,-1.0,0.0,0.0,1.0,,,13.9,,,,,,,,,,,,,,,,
FB-402,,13.0,15.0,,CL,,-1.0,0.0,0.0,1.0,,,40.2,,,,,,,,,,,,,,,,
FB-402,,18.0,20.0,,SC,,1.0,2.0,2.0,3.0,,,32.0,,,,,,,,,,,,,,,,
FB-402,,23.0,25.0,,SC,,2.0,3.0,3.0,4.0,,,22.6,,,,,,,,,,,,,,,,
FB-402,,28.0,30.0,,SC-SM,,0.0,1.0,1.0,2.0,,,30.9,,16.0,22.0,6.0,,,,,,,,,,,,
BMP-402,,0.0,2.0,,CL,,5.0,6.0,6.0,7.0,,,15.9,,,,,,,,,,,,,,,,
BMP-402,,2.0,4.0,,CH,,4.0,5.0,5.0,6.0,,,23.0,,,,,,,,,,,,,,,,
BMP-402,,4.0,6.0,,SC,,5.0,6.0,6.0,7.0,,,17004.0,,,,,,,,,,,,,,,,
BMP-402,,6.0,8.0,,SP-SM,,6.0,7.0,7.0,8.0,,,20.1,,,,,,,,,,,,,,,,
BMP-402,,8.0,10.0,,CH,,-1.0,0.0,0.0,1.0,,,60.1,,,,,,,,,,,,,,,,
BMP-402,,10.0,12.0,,CH,,-1.0,0.0,0.0,1.0,,,48.4,,,,,,,,,,,,,,,,
BMP-402,,13.0,15.0,,ML,,0.0,1.0,1.0,2.0,,,46.2,,,,,91.3,,,,,,,,,,,
BMP-402,,18.0,20.0,,SM,,1.0,2.0,2.0,3.0,,,30.9,,,,,,,,,,,,,,,,
BMP-402,,23.0,25.0,,SP-SM,,1.0,2.0,2.0,3.0,,,23.5,,,,,,,,,,,,,,,,
BMP-402,,28.0,30.0,,SP-SM,,4.0,5.0,5.0,6.0,,,25.9,,,,,,,,,,,,,,,,
BMP-403,,0.0,2.0,,CL,,1.0,2.0,2.0,3.0,,,21.6,,,,,,,,,,,,,,,,
BMP-403,,2.0,4.0,,CH,,2.0,3.0,3.0,4.0,,,24.2,,,,,,,,,,,,,,,,
BMP-403,,4.0,6.0,,SC,,1.0,2.0,2.0,3.0,,,21.0,,,,,,,,,,,,,,,,
BMP-403,,6.0,8.0,,SC,,2.0,3.0,3.0,4.0,,,22.8,,,,,,,,,,,,,,,,
BMP-403,,8.0,10.0,,SM,,1.0,2.0,2.0,3.0,,,26.9,,,,,,,,,,,,,,,,
BMP-403,,10.0,12.0,,CL,,-1.0,0.0,0.0,1.0,,,44.7,,,,,,,,,,,,,,,,
BMP-403,,13.0,15.0,,ML,,-1.0,0.0,0.0,1.0,,,44.7,,,,,76.6,,,,,,,,,,,
TG-502,,0.0,2.0,,SC,,1.0,2.0,2.0,3.0,,,11.3,,,,,,,,,,,,,,,,
TG-502,,2.0,4.0,,SC,,2.0,3.0,3.0,4.0,,,13.0,,,,,,,,,,,,,,,,
TG-502,,4.0,6.0,,CL,,3.0,4.0,4.0,5.0,,,19.8,,,,,,,,,,,,,,,,
TG-502,,6.0,8.0,,CL,,3.0,4.0,4.0,5.0,,,22.9,,,,,,,,,,,,,,,,
TG-502,,8.0,10.0,,CH,,1.0,2.0,2.0,3.0,,,48.9,,,,,,,,,,,,,,,,
TG-502,,10.0,12.0,,CH,,-1.0,0.0,0.0,1.0,,,31.1,,,,,,,,,,,,,,,,
TG-502,,13.0,15.0,,SM,,2.0,3.0,3.0,4.0,,,34.3,,,,,,,,,,,,,,,,
TG-502,,18.0,20.0,,CL,,0.0,1.0,1.0,2.0,,,36.4,,19.0,27.0,8.0,80.8,,,,,,,,,,,
TG-502,,23.0,25.0,,SM,,0.0,1.0,1.0,2.0,,,34.9,,,,,,,,,,,,,,,,
TG-502,,28.0,30.0,,SM,,6.0,7.0,7.0,8.0,,,23.6,,,,,,,,,,,,,,,,
TG-502,,33.0,35.0,,CH,,0.0,1.0,1.0,2.0,,,39.5,,,,,,,,,,,,,,,,
TG-502,,38.0,40.0,,SC-SM,,-1.0,0.0,0.0,1.0,,,32.5,,16.0,23.0,7.0,39.4,,,,,,,,,,,
TG-502,,43.0,45.0,,CH,,-1.0,0.0,0.0,1.0,,,36.6,,,,,,,,,,,,,,,,
TG-502,,45.0,47.0,,CL-ML,,-1.0,0.0,0.0,1.0,,,,,21.0,26.0,5.0,85.8,,,,,,,,,,,
TG-502,,48.0,50.0,,CH,,-1.0,0.0,0.0,1.0,,,36.9,,,,,,,,,,,,,,,,
TG-502,,53.0,55.0,,CH,,0.0,1.0,1.0,2.0,,,40.1,,,,,,,,,,,,,,,,
TG-502,,58.0,60.0,,CL,,0.0,1.0,1.0,2.0,,,48.0,,22.0,37.0,15.0,91.2,,,,,,,,,,,
TG-502,,63.0,65.0,,CH,,-1.0,0.0,0.0,1.0,,,53.7,,,,,,,,,,,,,,,,
TG-502,,68.0,70.0,,CH,,-1.0,0.0,0.0,1.0,,,47.3,,,,,,,,,,,,,,,,
TG-502,,73.0,75.0,,CH,,0.0,1.0,1.0,2.0,,,58.8,,,,,,,,,,,,,,,,
TG-502,,78.0,80.0,,CH,,0.0,1.0,1.0,2.0,,,37.4,,,,,,,,,,,,,,,,
TG-502,,83.0,85.0,,CH,,-1.0,0.0,0.0,1.0,,,58.0,,,,,,,,,,,,,,,,
TG-502,,88.0,90.0,,CH,,-1.0,0.0,0.0,1.0,,,55.3,,,,,,,,,,,,,,,,
TG-502,,93.0,95.0,,CH,,0.0,1.0,1.0,2.0,,,56.5,,,,,,,,,,,,,,,,
TG-502,,98.0,100.0,,CH,,0.0,1.0,1.0,2.0,,,63.1,,27.0,50.0,23.0,98.7,,,,,,,,,,,
TG-502,,103.0,105.0,,CH,,0.0,1.0,1.0,2.0,,,61.0,,,,,,,,,,,,,,,,
TG-502,,108.0,110.0,,CH,,0.0,1.0,1.0,2.0,,,62.0,,,,,,,,,,,,,,,,
TG-502,,113.0,115.0,,SC-SM,,4.0,5.0,5.0,6.0,,,41.4,,16.0,23.0,7.0,34.6,,,,,,,,,,,
TG-502,,118.0,120.0,,SP-SM,,29.0,30.0,30.0,31.0,,,16.9,,,,,,,,,,,,,,,,
TG-502,,123.0,125.0,,SP-SM,,22.0,23.0,23.0,24.0,,,22.8,,,,,,,,,,,,,,,,
RW-403,,0.0,2.0,,SC,,2.0,3.0,3.0,4.0,,,12.3,,,,,,,,,,,,,,,,
RW-403,,2.0,4.0,,SM,,2.0,3.0,3.0,4.0,,,18.2,,,,,,,,,,,,,,,,
RW-403,,4.0,6.0,,CL,,1.0,2.0,2.0,3.0,,,20.6,,,,,,,,,,,,,,,,
RW-403,,6.0,8.0,,CL,,2.0,3.0,3.0,4.0,,,28.4,,,,,,,,,,,,,,,,
RW-403,,8.0,10.0,,SM,,0.0,1.0,1.0,2.0,,,20.2,,,,,,,,,,,,,,,,
RW-403,,10.0,12.0,,SC,,0.0,1.0,1.0,2.0,,,33.2,,,,,,,,,,,,,,,,
RW-403,,13.0,15.0,,CL,,0.0,1.0,1.0,2.0,,,33.5,,,,,,,,,,,,,,,,
RW-403,,18.0,20.0,,SM,,1.0,2.0,2.0,3.0,,,27.5,,,,,,,,,,,,,,,,
RW-403,,23.0,25.0,,CL,,0.0,1.0,1.0,2.0,,,48.1,,,,,,,,,,,,,,,,
RW-403,,28.0,30.0,,SC,,1.0,2.0,2.0,3.0,,,30.0,,15.0,23.0,8.0,28.2,,,,,,,,,,,
FB-508,,0.0,2.0,,CL,,4.0,5.0,5.0,6.0,,,12.4,,,,,,,,,,,,,,,,
FB-508,,2.0,4.0,,CL,,6.0,7.0,7.0,8.0,,,9.6,,,,,,,,,,,,,,,,
FB-508,,4.0,6.0,,SM,,6.0,7.0,7.0,8.0,,,18.2,,,,,,,,,,,,,,,,
FB-508,,6.0,8.0,,CH,,0.0,1.0,1.0,2.0,,,51.5,,,,,,,,,,,,,,,,
FB-508,,8.0,10.0,,CH,,0.0,1.0,1.0,2.0,,,18.8,,,,,,,,,,,,,,,,
FB-508,,10.0,12.0,,CH,,1.0,2.0,2.0,3.0,,,26.6,,,,,,,,,,,,,,,,
FB-508,,13.0,15.0,,SC,,2.0,3.0,3.0,4.0,,,33.8,,,,,,,,,,,,,,,,
FB-508,,18.0,20.0,,SW-SM,,5.0,6.0,6.0,7.0,,,11.4,,0.0,0.0,0.0,8.9,,,,,,,,,,,
FB-508,,23.0,25.0,,SM,,1.0,2.0,2.0,3.0,,,38.6,,,,,,,,,,,,,,,,
FB-508,,28.0,30.0,,SM,,1.0,2.0,2.0,3.0,,,36.0,,,,,,,,,,,,,,,,
FB-506,,0.0,2.0,,CL,,0.0,1.0,1.0,2.0,,,20.0,,,,,,,,,,,,,,,,
FB-506,,2.0,4.0,,CL,,3.0,4.0,4.0,5.0,,,27.6,,,,,,,,,,,,,,,,
FB-506,,4.0,6.0,,SC,,1.0,2.0,2.0,3.0,,,18.4,,,,,,,,,,,,,,,,
FB-506,,6.0,8.0,,CL,,0.0,1.0,1.0,2.0,,,59.5,,21.0,31.0,10.0,90.2,,,,,,,,,,,
FB-506,,8.0,10.0,,CH,,0.0,1.0,1.0,2.0,,,34.6,,,,,,,,,,,,,,,,
FB-506,,10.0,12.0,,SM,,3.0,4.0,4.0,5.0,,,37.1,,,,,,,,,,,,,,,,
FB-506,,13.0,15.0,,SM,,0.0,1.0,1.0,2.0,,,47.6,,,,,,,,,,,,,,,,
FB-506,,18.0,20.0,,SP-SM,,2.0,3.0,3.0,4.0,,,19.1,,,,,,,,,,,,,,,,
FB-506,,23.0,25.0,,SM,,2.0,3.0,3.0,4.0,,,43.2,,,,,,,,,,,,,,,,
FB-506,,28.0,30.0,,SM,,2.0,3.0,3.0,4.0,,,37.2,,,,,,,,,,,,,,,,
FB-505,,0.0,2.0,,SC,,2.0,3.0,3.0,4.0,,,17.2,,,,,,,,,,,,,,,,
FB-505,,2.0,4.0,,SM,,5.0,6.0,6.0,7.0,,,5.8,,,,,,,,,,,,,,,,
FB-505,,4.0,6.0,,SM,,4.0,5.0,5.0,6.0,,,12.6,,,,,,,,,,,,,,,,
FB-505,,6.0,8.0,,SM,,8.0,9.0,9.0,10.0,,,15.8,,,,,,,,,,,,,,,,
FB-505,,8.0,10.0,,CH,,0.0,1.0,1.0,2.0,,,62.0,,,,,,,,,,,,,,,,
FB-505,,10.0,12.0,,CH,,-1.0,0.0,0.0,1.0,,,62.6,,,,,,,,,,,,,,,,
FB-505,,13.0,15.0,,SM,,1.0,2.0,2.0,3.0,,,33.2,,,,,,,,,,,,,,,,
FB-505,,18.0,20.0,,CL,,0.0,1.0,1.0,2.0,,,39.9,,17.0,26.0,9.0,77.5,,,,,,,,,,,
FB-505,,23.0,25.0,,SM,,0.0,1.0,1.0,2.0,,,50.6,,,,,,,,,,,,,,,,
FB-505,,28.0,30.0,,SM,,1.0,2.0,2.0,3.0,,,49.5,,,,,,,,,,,,,,,,
EGC-402,,0.0,2.0,,SC,,11.0,12.0,12.0,13.0,,,10.1,,,,,,,,,,,,,,,,
EGC-402,,2.0,4.0,,SC,,6.0,7.0,7.0,8.0,,,18.5,,,,,,,,,,,,,,,,
EGC-402,,4.0,6.0,,SC,,5.0,6.0,6.0,7.0,,,23.2,,,,,,,,,,,,,,,,
EGC-402,,6.0,8.0,,CL,,1.0,2.0,2.0,3.0,,,31.6,,17.0,35.0,18.0,64.3,,,,,,,,,,,
EGC-402,,8.0,10.0,,CH,,-1.0,0.0,0.0,1.0,,,34.2,,,,,,,,,,,,,,,,
EGC-402,,10.0,12.0,,CL,,-1.0,0.0,0.0,1.0,,,44.7,,16.0,25.0,9.0,78.5,,,,,,,,,,,
EGC-402,,13.0,15.0,,CH,,-1.0,0.0,0.0,1.0,,,48.8,,,,,,,,,,,,,,,,
EGC-402,,18.0,20.0,,CH,,1.0,2.0,2.0,3.0,,,29.3,,,,,,,,,,,,,,,,
EGC-402,,23.0,25.0,,SM,,2.0,3.0,3.0,4.0,,,26.9,,0.0,0.0,0.0,13.4,,,,,,,,,,,
EGC-402,,28.0,30.0,,SC,,2.0,3.0,3.0,4.0,,,24.9,,,,,,,,,,,,,,,,
EGC-402,,33.0,35.0,,CH,,0.0,1.0,1.0,2.0,,,34.3,,,,,,,,,,,,,,,,
EGC-402,,38.0,40.0,,CH,,0.0,1.0,1.0,2.0,,,32.0,,,,,,,,,,,,,,,,
EGC-402,,43.0,45.0,,CL,,0.0,1.0,1.0,2.0,,,30.8,,,,,,,,,,,,,,,,
EGC-402,,48.0,50.0,,CL,,0.0,1.0,1.0,2.0,,,35.9,,,,,,,,,,,,,,,,
EGC-402,,53.0,55.0,,CL,,0.0,1.0,1.0,2.0,,,32.0,,,,,,,,,,,,,,,,
EGC-402,,58.0,60.0,,CL,,0.0,1.0,1.0,2.0,,,42.8,,,,,,,,,,,,,,,,
EGC-402,,63.0,65.0,,CL,,0.0,1.0,1.0,2.0,,,30.9,,,,,,,,,,,,,,,,
EGC-402,,68.0,70.0,,CL,,0.0,1.0,1.0,2.0,,,,,,,,,,,,,,,,,,,
