Hole Name,Sample Name,topDepth,bottomDepth,sampleMethod,USCS,SPTMethod,SPT_1,SPT_2,SPT_3,SPT_4,recovery,moistureMethod,moistureContent,plasticityMethod,PL,LL,PI,passing200,pocketPenReading,torvaneReading,color,primaryComp,secondaryComp,secondaryCompMod,organicContent,visualMoisture,AASHTO,Misc,Geo_ID
EGC-402,,73.0,75.0,,SC,,1.0,2.0,2.0,3.0,,,28.4,,,,,,,,,,,,,,,,
EGC-402,,78.0,80.0,,CH,,0.0,1.0,1.0,2.0,,,,,,,,,,,,,,,,,,,
EGC-402,,83.0,85.0,,CH,,-1.0,0.0,0.0,1.0,,,42.8,,,,,,,,,,,,,,,,
EGC-402,,88.0,90.0,,CH,,-1.0,0.0,0.0,1.0,,,50.8,,,,,,,,,,,,,,,,
EGC-402,,93.0,95.0,,CH,,1.0,2.0,2.0,3.0,,,43.0,,25.0,46.0,21.0,85.2,,,,,,,,,,,
EGC-402,,98.0,100.0,,CH,,4.0,5.0,5.0,6.0,,,52.9,,,,,,,,,,,,,,,,
EGC-402,,103.0,105.0,,CL,,0.0,1.0,1.0,2.0,,,55.5,,,,,,,,,,,,,,,,
EGC-402,,108.0,110.0,,SC,,5.0,6.0,6.0,7.0,,,33.2,,,,,,,,,,,,,,,,
EGC-402,,113.0,115.0,,SC,,4.0,5.0,5.0,6.0,,,27.9,,,,,,,,,,,,,,,,
EGC-402,,118.0,120.0,,SC,,7.0,8.0,8.0,9.0,,,31.6,,,,,,,,,,,,,,,,
EGC-402,,123.0,125.0,,SM,,21.0,22.0,22.0,23.0,,,10.3,,19.0,37.0,18.0,31.6,,,,,,,,,,,
RW-408,,0.0,2.0,,SM,,2.0,3.0,3.0,4.0,,,,,,,,,,,,,,,,,,,
RW-408,,2.0,4.0,,SC,,2.0,3.0,3.0,4.0,,,,,,,,,,,,,,,,,,,
RW-408,,4.0,6.0,,SC,,8.0,9.0,9.0,10.0,,,,,,,,,,,,,,,,,,,
RW-408,,6.0,8.0,,SP-SM,,1.0,2.0,2.0,3.0,,,,,,,,,,,,,,,,,,,
RW-408,,8.0,10.0,,CH,,0.0,1.0,1.0,2.0,,,,,,,,,,,,,,,,,,,
RW-408,,10.0,12.0,,SC,,0.0,1.0,1.0,2.0,,,,,,,,,,,,,,,,,,,
RW-408,,13.0,15.0,,CH,,0.0,1.0,1.0,2.0,,,,,,,,,,,,,,,,,,,
RW-408,,18.0,20.0,,SM,,1.0,2.0,2.0,3.0,,,,,,,,,,,,,,,,,,,
RW-408,,23.0,25.0,,SP-SM,,6.0,7.0,7.0,8.0,,,,,,,,,,,,,,,,,,,
RW-408,,28.0,30.0,,SM,,1.0,2.0,2.0,3.0,,,,,,,,,,,,,,,,,,,
RW-408,,33.0,35.0,,SC,,1.0,2.0,2.0,3.0,,,,,,,,,,,,,,,,,,,
RW-408,,38.0,40.0,,SC,,0.0,1.0,1.0,2.0,,,,,,,,,,,,,,,,,,,
RW-408,,43.0,45.0,,SC,,0.0,1.0,1.0,2.0,,,,,,,,,,,,,,,,,,,
RW-408,,48.0,50.0,,SC,,0.0,1.0,1.0,2.0,,,,,,,,,,,,,,,,,,,
RW-408,,53.0,55.0,,CH,,0.0,1.0,1.0,2.0,,,,,,,,,,,,,,,,,,,
RW-408,,58.0,60.0,,CH,,0.0,1.0,1.0,2.0,,,,,,,,,,,,,,,,,,,
RW-408,,63.0,65.0,,CH,,-1.0,0.0,0.0,1.0,,,,,,,,,,,,,,,,,,,
RW-408,,68.0,70.0,,CH,,0.0,1.0,1.0,2.0,,,,,,,,,,,,,,,,,,,
RW-408,,73.0,75.0,,CH,,0.0,1.0,1.0,2.0,,,,,,,,,,,,,,,,,,,
RW-408,,78.0,80.0,,CH,,-1.0,0.0,0.0,1.0,,,,,,,,,,,,,,,,,,,
RW-408,,83.0,85.0,,CH,,0.0,1.0,1.0,2.0,,,,,,,,,,,,,,,,,,,
RW-408,,88.0,90.0,,SM,,1.0,2.0,2.0,3.0,,,,,,,,,,,,,,,,,,,
RW-408,,93.0,95.0,,SC,,2.0,3.0,3.0,4.0,,,,,,,,,,,,,,,,,,,
RW-408,,98.0,100.0,,SC,,2.0,3.0,3.0,4.0,,,,,,,,,,,,,,,,,,,
RW-408,,103.0,105.0,,SP-SM,,6.0,7.0,7.0,8.0,,,,,,,,,,,,,,,,,,,
RW-408,,108.0,110.0,,SC,,5.0,6.0,6.0,7.0,,,,,,,,,,,,,,,,,,,
CKW-102,,0.0,2.0,,CL,,5.0,6.0,6.0,7.0,,,,,,,,,,,,,,,,,,,
CKW-102,,2.0,4.0,,SM,,5.0,6.0,6.0,7.0,,,,,,,,,,,,,,,,,,,
CKW-102,,4.0,6.0,,SC,,4.0,5.0,5.0,6.0,,,,,,,,,,,,,,,,,,,
CKW-102,,6.0,8.0,,SC,,4.0,5.0,5.0,6.0,,,,,,,,,,,,,,,,,,,
CKW-102,,8.0,10.0,,CH,,3.0,4.0,4.0,5.0,,,,,,,,,,,,,,,,,,,
CKW-102,,10.0,12.0,,SC,,0.0,1.0,1.0,2.0,,,,,,,,,,,,,,,,,,,
CKW-102,,13.0,15.0,,SP,,8.0,9.0,9.0,10.0,,,,,,,,,,,,,,,,,,,
CKW-102,,18.0,20.0,,SM,,2.0,3.0,3.0,4.0,,,,,,,,,,,,,,,,,,,
CKW-102,,23.0,25.0,,SP-SM,,1.0,2.0,2.0,3.0,,,,,,,,,,,,,,,,,,,
CKW-102,,28.0,30.0,,SP-SM,,1.0,2.0,2.0,3.0,,,,,,,,,,,,,,,,,,,
CKW-102,,33.0,35.0,,SP-SM,,1.0,2.0,2.0,3.0,,,,,,,,,,,,,,,,,,,
CKW-102,,38.0,40.0,,SP-SM,,0.0,1.0,1.0,2.0,,,,,,,,,,,,,,,,,,,
CKW-102,,43.0,45.0,,CL,,-1.0,0.0,0.0,1.0,,,,,,,,,,,,,,,,,,,
CKW-102,,48.0,50.0,,SC,,-1.0,0.0,0.0,1.0,,,,,,,,,,,,,,,,,,,
P-103,,0.0,2.0,,GM,,5.0,6.0,6.0,7.0,,,,,,,,,,,,,,,,,,,
P-103,,2.0,4.0,,SC,,7.0,8.0,8.0,9.0,,,,,,,,,,,,,,,,,,,
P-103,,4.0,6.0,,SC,,5.0,6.0,6.0,7.0,,,,,,,,,,,,,,,,,,,
P-102,,0.0,2.0,,SC,,6.0,7.0,7.0,8.0,,,,,,,,,,,,,,,,,,,
P-102,,2.0,4.0,,CL,,3.0,4.0,4.0,5.0,,,,,,,,,,,,,,,,,,,
P-102,,4.0,6.0,,SM,,5.0,6.0,6.0,7.0,,,,,,,,,,,,,,,,,,,
LF-303,,0.0,2.0,,CL,,3.0,4.0,4.0,5.0,,,,,,,,,,,,,,,,,,,
LF-303,,2.0,4.0,,CL,,3.0,4.0,4.0,5.0,,,,,,,,,,,,,,,,,,,
LF-303,,4.0,6.0,,SP-SM,,4.0,5.0,5.0,6.0,,,,,,,,,,,,,,,,,,,
LF-303,,6.0,8.0,,SC,,9.0,10.0,10.0,11.0,,,,,,,,,,,,,,,,,,,
LF-303,,8.0,10.0,,SC,,11.0,12.0,12.0,13.0,,,,,,,,,,,,,,,,,,,
LF-303,,10.0,12.0,,SC,,9.0,10.0,10.0,11.0,,,,,,,,,,,,,,,,,,,
LF-303,,13.0,15.0,,SM,,9.0,10.0,10.0,11.0,,,,,,,,,,,,,,,,,,,
LF-303,,18.0,20.0,,SP-SM,,24.0,25.0,25.0,26.0,,,,,,,,,,,,,,,,,,,
LF-303,,23.0,25.0,,SP,,5.0,6.0,6.0,7.0,,,,,,,,,,,,,,,,,,,
LF-303,,28.0,30.0,,SP,,3.0,4.0,4.0,5.0,,,,,,,,,,,,,,,,,,,
LF-303,,33.0,35.0,,SP,,0.0,1.0,1.0,2.0,,,,,,,,,,,,,,,,,,,
LF-303,,38.0,40.0,,SM,,1.0,2.0,2.0,3.0,,,,,,,,,,,,,,,,,,,
LF-303,,43.0,45.0,,SC,,0.0,1.0,1.0,2.0,,,,,,,,,,,,,,,,,,,
LF-303,,48.0,50.0,,SC,,0.0,1.0,1.0,2.0,,,,,,,,,,,,,,,,,,,
LF-301,,0.0,2.0,,SC,,7.0,8.0,8.0,9.0,,,10.5,,,,,,,,,,,,,,,,
LF-301,,2.0,4.0,,SC,,14.0,15.0,15.0,16.0,,,5.0,,,,,,,,,,,,,,,,
LF-301,,4.0,6.0,,SM,,5.0,6.0,6.0,7.0,,,15.5,,,,,,,,,,,,,,,,
LF-301,,6.0,8.0,,SM,,2.0,3.0,3.0,4.0,,,12.0,,,,,,,,,,,,,,,,
LF-301,,8.0,10.0,,SM,,9.0,10.0,10.0,11.0,,,18.2,,,,,,,,,,,,,,,,
LF-301,,10.0,12.0,,CL,,6.0,7.0,7.0,8.0,,,13.3,,,,,,,,,,,,,,,,
LF-301,,13.0,15.0,,SP-SM,,4.0,5.0,5.0,6.0,,,21.0,,0.0,0.0,,7.2,,,,,,,,,,,
LF-301,,18.0,20.0,,SP-SM,,6.0,7.0,7.0,8.0,,,21.5,,,,,,,,,,,,,,,,
LF-301,,23.0,25.0,,CL,,7.0,8.0,8.0,9.0,,,22.3,,,,,,,,,,,,,,,,
LF-301,,28.0,30.0,,SP-SM,,14.0,15.0,15.0,16.0,,,20.6,,,,,,,,,,,,,,,,
LF-301,,33.0,35.0,,SP-SM,,0.0,1.0,1.0,2.0,,,30.9,,,,,,,,,,,,,,,,
LF-301,,38.0,40.0,,SM,,1.0,2.0,2.0,3.0,,,43.0,,,,,,,,,,,,,,,,
LF-301,,43.0,45.0,,SP-SM,,0.0,1.0,1.0,2.0,,,26.4,,,,,,,,,,,,,,,,
LF-301,,48.0,50.0,,SM,,0.0,1.0,1.0,2.0,,,34.5,,,,,,,,,,,,,,,,
LF-301,,50.0,52.0,,SC,,-1.0,0.0,0.0,1.0,,,,,,,,,,,,,,,,,,,
LF-302,,0.0,2.0,,SM,,7.0,8.0,8.0,9.0,,,9.8,,,,,,,,,,,,,,,,
LF-302,,2.0,4.0,,SM,,4.0,5.0,5.0,6.0,,,12.4,,,,,,,,,,,,,,,,
LF-302,,4.0,6.0,,SC,,7.0,8.0,8.0,9.0,,,11.2,,,,,,,,,,,,,,,,
LF-302,,6.0,8.0,,CL,,5.0,6.0,6.0,7.0,,,14.7,,18.0,39.0,21.0,54.0,,,,,,,,,,,
LF-302,,8.0,10.0,,SP-SM,,13.0,14.0,14.0,15.0,,,7.7,,,,,,,,,,,,,,,,
LF-302,,10.0,12.0,,SP-SM,,9.0,10.0,10.0,11.0,,,18.5,,,,,,,,,,,,,,,,
LF-302,,13.0,15.0,,SC,,-1.0,0.0,0.0,1.0,,,26.1,,10.0,17.0,7.0,26.1,,,,,,,,,,,
LF-302,,18.0,20.0,,SP-SM,,11.0,12.0,12.0,13.0,,,23.1,,,,,,,,,,,,,,,,
LF-302,,23.0,25.0,,SM,,5.0,6.0,6.0,7.0,,,21.5,,,,,,,,,,,,,,,,
LF-302,,28.0,30.0,,SM,,2.0,3.0,3.0,4.0,,,28.9,,,,,,,,,,,,,,,,
LF-302,,33.0,35.0,,SC,,1.0,2.0,2.0,3.0,,,32.7,,,,,,,,,,,,,,,,
LF-302,,38.0,40.0,,SM,,0.0,1.0,1.0,2.0,,,34.7,,,,,,,,,,,,,,,,
LF-302,,43.0,45.0,,SC,,0.0,1.0,1.0,2.0,,,34.6,,,,,,,,,,,,,,,,
LF-302,,48.0,50.0,,CL,,0.0,1.0,1.0,2.0,,,64.6,,,,,,,,,,,,,,,,
P-101,,0.0,2.0,,CL,,2.0,3.0,3.0,4.0,,,,,,,,,,,,,,,,,,,
P-101,,2.0,4.0,,CL,,4.0,5.0,5.0,6.0,,,,,,,,,,,,,,,,,,,
P-101,,4.0,6.0,,CL,,4.0,5.0,5.0,6.0,,,,,,,,,,,,,,,,,,,
CKW-101,,0.0,2.0,,CL,,4.0,5.0,5.0,6.0,,,,,,,,,,,,,,,,,,,
CKW-101,,2.0,4.0,,SC,,6.0,7.0,7.0,8.0,,,,,,,,,,,,,,,,,,,
CKW-101,,4.0,6.0,,SP,,7.0,8.0,8.0,9.0,,,,,,,,,,,,,,,,,,,
CKW-101,,6.0,8.0,,SP,,9.0,10.0,10.0,11.0,,,,,,,,,,,,,,,,,,,
CKW-101,,8.0,10.0,,SC,,4.0,5.0,5.0,6.0,,,,,,,,,,,,,,,,,,,
CKW-101,,10.0,12.0,,SC,,3.0,4.0,4.0,5.0,,,,,,,,,,,,,,,,,,,
CKW-101,,13.0,15.0,,SP,,11.0,12.0,12.0,13.0,,,,,,,,,,,,,,,,,,,
CKW-101,,18.0,20.0,,SM,,2.0,3.0,3.0,4.0,,,,,,,,,,,,,,,,,,,
CKW-101,,23.0,25.0,,SP-SM,,1.0,2.0,2.0,3.0,,,,,,,,,,,,,,,,,,,
CKW-101,,28.0,30.0,,SP-SM,,3.0,4.0,4.0,5.0,,,,,,,,,,,,,,,,,,,
CKW-101,,33.0,35.0,,SP-SM,,1.0,2.0,2.0,3.0,,,,,,,,,,,,,,,,,,,
CKW-101,,38.0,40.0,,SP-SM,,0.0,1.0,1.0,2.0,,,,,,,,,,,,,,,,,,,
CKW-101,,43.0,45.0,,SC,,0.0,1.0,1.0,2.0,,,,,,,,,,,,,,,,,,,
CKW-101,,48.0,50.0,,SC,,0.0,1.0,1.0,2.0,,,,,,,,,,,,,,,,,,,
CKW-101,,53.0,55.0,,SC,,-1.0,0.0,0.0,1.0,,,,,,,,,,,,,,,,,,,
CKW-101,,56.0,58.0,,SC,,-1.0,0.0,0.0,1.0,,,,,,,,,,,,,,,,,,,
CKW-101,,58.0,60.0,,SC,,1.0,2.0,2.0,3.0,,,,,,,,,,,,,,,,,,,
CKW-101,,63.0,65.0,,SC,,2.0,3.0,3.0,4.0,,,,,,,,,,,,,,,,,,,
CKW-101,,68.0,70.0,,SP-SM,,5.0,6.0,6.0,7.0,,,,,,,,,,,,,,,,,,,
CKW-101,,73.0,75.0,,SC,,5.0,6.0,6.0,7.0,,,,,,,,,,,,,,,,,,,
EGC-103,,0.0,2.0,,CL,,3.0,4.0,4.0,5.0,,,,,,,,,,,,,,,,,,,
EGC-103,,2.0,4.0,,CL,,6.0,7.0,7.0,8.0,,,,,,,,,,,,,,,,,,,
EGC-103,,4.0,6.0,,SM,,6.0,7.0,7.0,8.0,,,,,,,,,,,,,,,,,,,
EGC-103,,6.0,8.0,,SM,,5.0,6.0,6.0,7.0,,,,,,,,,,,,,,,,,,,
EGC-103,,8.0,10.0,,SP-SM,,6.0,7.0,7.0,8.0,,,,,,,,,,,,,,,,,,,
EGC-103,,10.0,12.0,,SP,,2.0,3.0,3.0,4.0,,,,,,,,,,,,,,,,,,,
EGC-103,,13.0,15.0,,SP-SM,,9.0,10.0,10.0,11.0,,,,,,,,,,,,,,,,,,,
EGC-103,,18.0,20.0,,SC,,1.0,2.0,2.0,3.0,,,,,,,,,,,,,,,,,,,
EGC-103,,23.0,25.0,,SC,,2.0,3.0,3.0,4.0,,,,,,,,,,,,,,,,,,,
EGC-103,,28.0,30.0,,SC,,2.0,3.0,3.0,4.0,,,,,,,,,,,,,,,,,,,
EGC-103,,33.0,35.0,,SC,,0.0,1.0,1.0,2.0,,,,,,,,,,,,,,,,,,,
EGC-103,,38.0,40.0,,SC,,0.0,1.0,1.0,2.0,,,,,,,,,,,,,,,,,,,
EGC-103,,43.0,45.0,,CL,,-1.0,0.0,0.0,1.0,,,,,,,,,,,,,,,,,,,
EGC-103,,48.0,50.0,,CL,,-1.0,0.0,0.0,1.0,,,,,,,,,,,,,,,,,,,
EGC-103,,53.0,55.0,,SC,,0.0,1.0,1.0,2.0,,,,,,,,,,,,,,,,,,,
EGC-103,,56.0,58.0,,SM,,1.0,2.0,2.0,3.0,,,,,,,,,,,,,,,,,,,
EGC-103,,58.0,60.0,,SM,,10.0,11.0,11.0,12.0,,,,,,,,,,,,,,,,,,,
EGC-103,,63.0,65.0,,SP-SM,,49.0,50.0,50.0,51.0,,,,,,,,,,,,,,,,,,,
PS-102,,0.0,2.0,,GM,,23.0,24.0,24.0,25.0,,,,,,,,,,,,,,,,,,,
PS-102,,2.0,4.0,,GM,,19.0,20.0,20.0,21.0,,,,,,,,,,,,,,,,,,,
PS-102,,4.0,6.0,,CL,,6.0,7.0,7.0,8.0,,,,,,,,,,,,,,,,,,,
PS-102,,6.0,8.0,,SC,,6.0,7.0,7.0,8.0,,,,,,,,,,,,,,,,,,,
PS-102,,8.0,10.0,,CL,,7.0,8.0,8.0,9.0,,,,,,,,,,,,,,,,,,,
PS-102,,10.0,12.0,,SP-SM,,0.0,1.0,1.0,2.0,,,,,,,,,,,,,,,,,,,
PS-102,,13.0,15.0,,SP-SM,,4.0,5.0,5.0,6.0,,,,,,,,,,,,,,,,,,,
PS-102,,18.0,20.0,,SC,,1.0,2.0,2.0,3.0,,,,,,,,,,,,,,,,,,,
PS-102,,23.0,25.0,,SC,,1.0,2.0,2.0,3.0,,,,,,,,,,,,,,,,,,,
PS-102,,28.0,30.0,,SM,,0.0,1.0,1.0,2.0,,,,,,,,,,,,,,,,,,,
PS-102,,33.0,35.0,,SM,,0.0,1.0,1.0,2.0,,,,,,,,,,,,,,,,,,,
PS-102,,38.0,40.0,,SM,,0.0,1.0,1.0,2.0,,,,,,,,,,,,,,,,,,,
PS-102,,43.0,45.0,,CH,,-1.0,0.0,0.0,1.0,,,,,,,,,,,,,,,,,,,
PS-102,,48.0,50.0,,SC,,0.0,1.0,1.0,2.0,,,,,,,,,,,,,,,,,,,
PS-102,,53.0,55.0,,SC,,0.0,1.0,1.0,2.0,,,,,,,,,,,,,,,,,,,
PS-102,,58.0,60.0,,SC,,0.0,1.0,1.0,2.0,,,,,,,,,,,,,,,,,,,
PS-102,,63.0,65.0,,SC,,6.0,7.0,7.0,8.0,,,,,,,,,,,,,,,,,,,
PS-102,,68.0,70.0,,SP,,13.0,14.0,14.0,15.0,,,,,,,,,,,,,,,,,,,
PS-102,,73.0,75.0,,SM,,10.0,11.0,11.0,12.0,,,,,,,,,,,,,,,,,,,
PS-102,,78.0,80.0,,SC,,3.0,4.0,4.0,5.0,,,,,,,,,,,,,,,,,,,
PS-102,,83.0,85.0,,SC,,5.0,6.0,6.0,7.0,,,,,,,,,,,,,,,,,,,
PS-102,,88.0,90.0,,SC,,5.0,6.0,6.0,7.0,,,,,,,,,,,,,,,,,,,
PS-102,,93.0,95.0,,SC,,3.0,4.0,4.0,5.0,,,,,,,,,,,,,,,,,,,
PS-102,,98.0,100.0,,SC,,7.0,8.0,8.0,9.0,,,,,,,,,,,,,,,,,,,
PS-102,,103.0,105.0,,SM,,7.0,8.0,8.0,9.0,,,,,,,,,,,,,,,,,,,
PS-102,,108.0,110.0,,SM,,12.0,13.0,13.0,14.0,,,,,,,,,,,,,,,,,,,
PS-102,,113.0,115.0,,SC,,7.0,8.0,8.0,9.0,,,,,,,,,,,,,,,,,,,
PS-102,,118.0,120.0,,SC,,16.0,17.0,17.0,18.0,,,,,,,,,,,,,,,,,,,
PS-102,,123.0,125.0,,SC,,20.0,21.0,21.0,22.0,,,,,,,,,,,,,,,,,,,
PS-101,,0.0,2.0,,GM,,17.0,18.0,18.0,19.0,,,,,,,,,,,,,,,,,,,
PS-101,,2.0,4.0,,SC,,7.0,8.0,8.0,9.0,,,,,,,,,,,,,,,,,,,
PS-101,,4.0,6.0,,CL,,5.0,6.0,6.0,7.0,,,,,,,,,,,,,,,,,,,
PS-101,,6.0,8.0,,SP-SM,,11.0,12.0,12.0,13.0,,,,,,,,,,,,,,,,,,,
PS-101,,8.0,10.0,,SP-SM,,7.0,8.0,8.0,9.0,,,,,,,,,,,,,,,,,,,
PS-101,,10.0,12.0,,SP-SM,,0.0,1.0,1.0,2.0,,,,,,,,,,,,,,,,,,,
PS-101,,13.0,15.0,,SC,,4.0,5.0,5.0,6.0,,,,,,,,,,,,,,,,,,,
PS-101,,18.0,20.0,,SP-SM,,1.0,2.0,2.0,3.0,,,,,,,,,,,,,,,,,,,
PS-101,,23.0,25.0,,SP-SM,,0.0,1.0,1.0,2.0,,,,,,,,,,,,,,,,,,,
PS-101,,28.0,30.0,,SC,,1.0,2.0,2.0,3.0,,,,,,,,,,,,,,,,,,,
PS-101,,33.0,35.0,,SP-SM,,1.0,2.0,2.0,3.0,,,,,,,,,,,,,,,,,,,
PS-101,,38.0,40.0,,SC,,0.0,1.0,1.0,2.0,,,,,,,,,,,,,,,,,,,
PS-101,,43.0,45.0,,CH,,-1.0,0.0,0.0,1.0,,,,,,,,,,,,,,,,,,,
PS-101,,48.0,50.0,,CH,,0.0,1.0,1.0,2.0,,,,,,,,,,,,,,,,,,,
PS-101,,53.0,55.0,,CH,,-1.0,0.0,0.0,1.0,,,,,,,,,,,,,,,,,,,
PS-101,,58.0,60.0,,CH,,1.0,2.0,2.0,3.0,,,,,,,,,,,,,,,,,,,
PS-101,,63.0,65.0,,CH,,3.0,4.0,4.0,5.0,,,,,,,,,,,,,,,,,,,
PS-101,,68.0,70.0,,CH,,7.0,8.0,8.0,9.0,,,,,,,,,,,,,,,,,,,
PS-101,,73.0,75.0,,CH,,11.0,12.0,12.0,13.0,,,,,,,,,,,,,,,,,,,
PS-101,,78.0,80.0,,CH,,2.0,3.0,3.0,4.0,,,,,,,,,,,,,,,,,,,
PS-101,,83.0,85.0,,CH,,3.0,4.0,4.0,5.0,,,,,,,,,,,,,,,,,,,
PS-101,,88.0,90.0,,SC,,3.0,4.0,4.0,5.0,,,,,,,,,,,,,,,,,,,
PS-101,,93.0,95.0,,SC,,5.0,6.0,6.0,7.0,,,,,,,,,,,,,,,,,,,
PS-101,,98.0,100.0,,SP-SM,,6.0,7.0,7.0,8.0,,,,,,,,,,,,,,,,,,,
PS-101,,103.0,105.0,,SP-SM,,12.0,13.0,13.0,14.0,,,,,,,,,,,,,,,,,,,
PS-101,,108.0,110.0,,SP-SM,,11.0,12.0,12.0,13.0,,,,,,,,,,,,,,,,,,,
PS-101,,113.0,115.0,,SP-SM,,5.0,6.0,6.0,7.0,,,,,,,,,,,,,,,,,,,
PS-101,,118.0,120.0,,SP-SM,,13.0,14.0,14.0,15.0,,,,,,,,,,,,,,,,,,,
PS-101,,123.0,125.0,,SP-SM,,13.0,14.0,14.0,15.0,,,,,,,,,,,,,,,,,,,
PS-101,,128.0,130.0,,SP-SM,,20.0,21.0,21.0,22.0,,,,,,,,,,,,,,,,,,,
PS-101,,133.0,135.0,,SP-SM,,20.0,21.0,21.0,22.0,,,,,,,,,,,,,,,,,,,
PS-101,,138.0,140.0,,SP-SM,,23.0,24.0,24.0,25.0,,,,,,,,,,,,,,,,,,,
PS-101,,143.0,145.0,,SP-SM,,15.0,16.0,16.0,17.0,,,,,,,,,,,,,,,,,,,
PS-101,,148.0,150.0,,SP-SM,,16.0,17.0,17.0,18.0,,,,,,,,,,,,,,,,,,,
P-104,,0.0,2.0,,SM,,-1.0,0.0,0.0,1.0,,,,,,,,,,,,,,,,,,,
P-104,,2.0,4.0,,SM,,-1.0,0.0,0.0,1.0,,,,,,,,,,,,,,,,,,,
P-104,,4.0,6.0,,SC,,-1.0,0.0,0.0,1.0,,,,,,,,,,,,,,,,,,,
P-104,,6.0,8.0,,SC,,-1.0,0.0,0.0,1.0,,,,,,,,,,,,,,,,,,,
EGC-102,,0.0,2.0,,SC,,4.0,5.0,5.0,6.0,,,16.3,,,,,,,,,,,,,,,,
EGC-102,,2.0,4.0,,SC,,7.0,8.0,8.0,9.0,,,16.9,,,,,,,,,,,,,,,,
EGC-102,,4.0,6.0,,CL,,6.0,7.0,7.0,8.0,,,17.4,,11.0,19.0,8.0,61.9,,,,,,,,,,,
EGC-102,,6.0,8.0,,SM,,6.0,7.0,7.0,8.0,,,21.0,,,,,,,,,,,,,,,,
EGC-102,,8.0,10.0,,SM,,3.0,4.0,4.0,5.0,,,22.9,,,,,,,,,,,,,,,,
EGC-102,,10.0,12.0,,SM,,3.0,4.0,4.0,5.0,,,19.4,,0.0,0.0,17.3,,,,,,,,,,,,
EGC-102,,13.0,15.0,,SP,,5.0,6.0,6.0,7.0,,,21.9,,,,,,,,,,,,,,,,
EGC-102,,18.0,20.0,,SM,,0.0,1.0,1.0,2.0,,,26.4,,,,,,,,,,,,,,,,
EGC-102,,23.0,25.0,,SC,,0.0,1.0,1.0,2.0,,,28.8,,13.0,23.0,10.0,27.0,,,,,,,,,,,
EGC-102,,28.0,30.0,,SC,,3.0,4.0,4.0,5.0,,,34.2,,,,,,,,,,,,,,,,
EGC-102,,33.0,35.0,,SC,,1.0,2.0,2.0,3.0,,,33.8,,,,,,,,,,,,,,,,
EGC-102,,38.0,40.0,,SC,,0.0,1.0,1.0,2.0,,,29.9,,,,,,,,,,,,,,,,
EGC-102,,43.0,45.0,,CH,,-1.0,0.0,0.0,1.0,,,35.6,,,,,,,,,,,,,,,,
EGC-102,,48.0,50.0,,CH,,-1.0,0.0,0.0,1.0,,,29.1,,,,,,,,,,,,,,,,
EGC-102,,53.0,55.0,,CH,,-1.0,0.0,0.0,1.0,,,28.0,,,,,,,,,,,,,,,,
EGC-102,,58.0,60.0,,SC,,1.0,2.0,2.0,3.0,,,22.3,,,,,,,,,,,,,,,,
EGC-102,,63.0,65.0,,SC,,3.0,4.0,4.0,5.0,,,26.2,,,,,,,,,,,,,,,,
EGC-102,,68.0,70.0,,SC,,4.0,5.0,5.0,6.0,,,20.0,,,,,,,,,,,,,,,,
EGC-102,,73.0,75.0,,SC,,8.0,9.0,9.0,10.0,,,29.3,,,,,,,,,,,,,,,,
